annee,parametre,entite_geo,indicateur,valeur
2012,NO3-,FRF_LITT,indic_b100,"1,8823404314"
2013,NO3-,FRF_LITT,indic_b100,"2,3345878176"
2014,NO3-,FRF_LITT,indic_b100,"2,1460023705"
2015,NO3-,FRF_LITT,indic_b100,"1,9740834877"
2016,NO3-,FRF_LITT,indic_b100,"1,7896172995"
2017,NO3-,FRF_LITT,indic_b100,"1,389835501"
2018,NO3-,FRF_LITT,indic_b100,"2,0804962984"
1971,NO3-,FRF_DORD,indic_b100,"0,8793728383"
1972,NO3-,FRF_DORD,indic_b100,"0,9779705677"
1973,NO3-,FRF_DORD,indic_b100,"0,9505594446"
1974,NO3-,FRF_DORD,indic_b100,"1,0291496025"
1975,NO3-,FRF_DORD,indic_b100,"1,0071071681"
1976,NO3-,FRF_DORD,indic_b100,"1,0872793845"
1977,NO3-,FRF_DORD,indic_b100,"1,1695215594"
1978,NO3-,FRF_DORD,indic_b100,"0,7726290065"
1979,NO3-,FRF_DORD,indic_b100,"1,3815266366"
1980,NO3-,FRF_DORD,indic_b100,"1,4053205552"
1981,NO3-,FRF_DORD,indic_b100,"1,5471066144"
1982,NO3-,FRF_DORD,indic_b100,"1,5753304769"
1983,NO3-,FRF_DORD,indic_b100,"1,422950928"
1984,NO3-,FRF_DORD,indic_b100,"1,4787908328"
1985,NO3-,FRF_DORD,indic_b100,"1,4482060046"
1986,NO3-,FRF_DORD,indic_b100,"1,9481163252"
1987,NO3-,FRF_DORD,indic_b100,"1,3943979697"
1988,NO3-,FRF_DORD,indic_b100,"1,5743440233"
1989,NO3-,FRF_DORD,indic_b100,"1,3221153846"
1990,NO3-,FRF_DORD,indic_b100,"1,3333333333"
1991,NO3-,FRF_DORD,indic_b100,"1,4762020991"
1992,NO3-,FRF_DORD,indic_b100,"1,5819690265"
1993,NO3-,FRF_DORD,indic_b100,"1,5584415584"
1994,NO3-,FRF_DORD,indic_b100,"1,4155629139"
1995,NO3-,FRF_DORD,indic_b100,"1,3410596026"
1996,NO3-,FRF_DORD,indic_b100,"1,5426305354"
1997,NO3-,FRF_DORD,indic_b100,"1,6534571291"
1998,NO3-,FRF_DORD,indic_b100,"1,546376029"
1999,NO3-,FRF_DORD,indic_b100,"1,7167300743"
2000,NO3-,FRF_DORD,indic_b100,"1,8696120811"
2001,NO3-,FRF_DORD,indic_b100,"1,7237681374"
2002,NO3-,FRF_DORD,indic_b100,"1,6886527631"
2003,NO3-,FRF_DORD,indic_b100,"1,841724272"
2004,NO3-,FRF_DORD,indic_b100,"1,9226636074"
2005,NO3-,FRF_DORD,indic_b100,"1,7755212402"
2006,NO3-,FRF_DORD,indic_b100,"1,8738404453"
2007,NO3-,FRF_DORD,indic_b100,"1,809375"
2008,NO3-,FRF_DORD,indic_b100,"1,9031558661"
2009,NO3-,FRF_DORD,indic_b100,"1,8364177132"
2010,NO3-,FRF_DORD,indic_b100,"1,7367140139"
2011,NO3-,FRF_DORD,indic_b100,"1,7035690681"
2012,NO3-,FRF_DORD,indic_b100,"1,6462585034"
2013,NO3-,FRF_DORD,indic_b100,"1,8949115044"
2014,NO3-,FRF_DORD,indic_b100,"1,8404589556"
2015,NO3-,FRF_DORD,indic_b100,"1,740625"
2016,NO3-,FRF_DORD,indic_b100,"1,8036929057"
2017,NO3-,FRF_DORD,indic_b100,"1,8561710398"
2018,NO3-,FRF_DORD,indic_b100,"1,8734777109"
1971,NO3-,FRF_GARO,indic_b100,"0,8445270763"
1972,NO3-,FRF_GARO,indic_b100,"0,9489674832"
1973,NO3-,FRF_GARO,indic_b100,"0,9830725239"
1974,NO3-,FRF_GARO,indic_b100,"1,1339618399"
1975,NO3-,FRF_GARO,indic_b100,1
1976,NO3-,FRF_GARO,indic_b100,"0,8947574536"
1977,NO3-,FRF_GARO,indic_b100,"1,159450822"
1978,NO3-,FRF_GARO,indic_b100,"0,6788266578"
1979,NO3-,FRF_GARO,indic_b100,"1,0740507218"
1980,NO3-,FRF_GARO,indic_b100,"1,201281013"
1981,NO3-,FRF_GARO,indic_b100,"1,3159859527"
1982,NO3-,FRF_GARO,indic_b100,"1,2982026144"
1983,NO3-,FRF_GARO,indic_b100,"1,2190418573"
1984,NO3-,FRF_GARO,indic_b100,"1,2848227693"
1985,NO3-,FRF_GARO,indic_b100,"1,3476836687"
1986,NO3-,FRF_GARO,indic_b100,"1,6104370949"
1987,NO3-,FRF_GARO,indic_b100,"1,2695380949"
1988,NO3-,FRF_GARO,indic_b100,"1,6950868516"
1989,NO3-,FRF_GARO,indic_b100,"1,4439252336"
1990,NO3-,FRF_GARO,indic_b100,"1,315535852"
1991,NO3-,FRF_GARO,indic_b100,"1,4722099956"
1992,NO3-,FRF_GARO,indic_b100,"2,0168923701"
1993,NO3-,FRF_GARO,indic_b100,"1,8540889867"
1994,NO3-,FRF_GARO,indic_b100,"1,4119733065"
1995,NO3-,FRF_GARO,indic_b100,"1,1741757305"
1996,NO3-,FRF_GARO,indic_b100,"1,2825041923"
1997,NO3-,FRF_GARO,indic_b100,"1,0869503373"
1998,NO3-,FRF_GARO,indic_b100,"1,2130883321"
1999,NO3-,FRF_GARO,indic_b100,"1,4172938579"
2000,NO3-,FRF_GARO,indic_b100,"1,5691275301"
2001,NO3-,FRF_GARO,indic_b100,"1,3020208083"
2002,NO3-,FRF_GARO,indic_b100,"1,3617702373"
2003,NO3-,FRF_GARO,indic_b100,"1,1657081847"
2004,NO3-,FRF_GARO,indic_b100,"1,529729967"
2005,NO3-,FRF_GARO,indic_b100,"1,3216199174"
2006,NO3-,FRF_GARO,indic_b100,"1,4397496088"
2007,NO3-,FRF_GARO,indic_b100,"1,5494533662"
2008,NO3-,FRF_GARO,indic_b100,"1,5726520969"
2009,NO3-,FRF_GARO,indic_b100,"1,5123815855"
2010,NO3-,FRF_GARO,indic_b100,"1,3370014719"
2011,NO3-,FRF_GARO,indic_b100,"1,1260759923"
2012,NO3-,FRF_GARO,indic_b100,"1,2486867862"
2013,NO3-,FRF_GARO,indic_b100,"1,6074015171"
2014,NO3-,FRF_GARO,indic_b100,"1,3387018973"
2015,NO3-,FRF_GARO,indic_b100,"1,1396841932"
2016,NO3-,FRF_GARO,indic_b100,"1,1646343933"
2017,NO3-,FRF_GARO,indic_b100,"1,0847472746"
2018,NO3-,FRF_GARO,indic_b100,"1,3670280949"
1971,NO3-,FRF_LOT,indic_b100,"1,0769230769"
1972,NO3-,FRF_LOT,indic_b100,"1,1047940148"
1973,NO3-,FRF_LOT,indic_b100,"0,8379093844"
1974,NO3-,FRF_LOT,indic_b100,"0,9899921257"
1975,NO3-,FRF_LOT,indic_b100,"0,8918690818"
1976,NO3-,FRF_LOT,indic_b100,"1,1465339032"
1977,NO3-,FRF_LOT,indic_b100,"0,929216787"
1978,NO3-,FRF_LOT,indic_b100,"0,4769403825"
1979,NO3-,FRF_LOT,indic_b100,"1,2895445979"
1980,NO3-,FRF_LOT,indic_b100,"1,4742068297"
1981,NO3-,FRF_LOT,indic_b100,"1,4770445024"
1982,NO3-,FRF_LOT,indic_b100,"1,5816143351"
1983,NO3-,FRF_LOT,indic_b100,"1,2604571258"
1984,NO3-,FRF_LOT,indic_b100,"1,8164204408"
1985,NO3-,FRF_LOT,indic_b100,"1,5746268657"
1986,NO3-,FRF_LOT,indic_b100,"1,8555911418"
1987,NO3-,FRF_LOT,indic_b100,"1,8680555556"
1988,NO3-,FRF_LOT,indic_b100,"1,8439203855"
1989,NO3-,FRF_LOT,indic_b100,"1,6515912898"
1990,NO3-,FRF_LOT,indic_b100,"1,751570759"
1991,NO3-,FRF_LOT,indic_b100,"1,6638059701"
1992,NO3-,FRF_LOT,indic_b100,"2,1613023952"
1993,NO3-,FRF_LOT,indic_b100,"1,7550504353"
1994,NO3-,FRF_LOT,indic_b100,"1,9182036743"
1995,NO3-,FRF_LOT,indic_b100,"1,4320225581"
1996,NO3-,FRF_LOT,indic_b100,"1,5393643078"
1997,NO3-,FRF_LOT,indic_b100,"1,4237902515"
1998,NO3-,FRF_LOT,indic_b100,"1,515134104"
1999,NO3-,FRF_LOT,indic_b100,"1,8592964824"
2000,NO3-,FRF_LOT,indic_b100,"2,1405405405"
2001,NO3-,FRF_LOT,indic_b100,"1,7227330928"
2002,NO3-,FRF_LOT,indic_b100,"1,7408563541"
2003,NO3-,FRF_LOT,indic_b100,"1,5723221253"
2004,NO3-,FRF_LOT,indic_b100,"2,1830733077"
2005,NO3-,FRF_LOT,indic_b100,"1,978021978"
2006,NO3-,FRF_LOT,indic_b100,"2,4673366834"
2007,NO3-,FRF_LOT,indic_b100,"2,25"
2008,NO3-,FRF_LOT,indic_b100,"2,4417406336"
2009,NO3-,FRF_LOT,indic_b100,"2,2228142407"
2010,NO3-,FRF_LOT,indic_b100,"2,1722222222"
2011,NO3-,FRF_LOT,indic_b100,"1,9778056951"
2012,NO3-,FRF_LOT,indic_b100,"1,9858378378"
2013,NO3-,FRF_LOT,indic_b100,"2,2569355527"
2014,NO3-,FRF_LOT,indic_b100,"2,15337163"
2015,NO3-,FRF_LOT,indic_b100,"2,0435510888"
2016,NO3-,FRF_LOT,indic_b100,"2,0160661735"
2017,NO3-,FRF_LOT,indic_b100,"1,8043769176"
2018,NO3-,FRF_LOT,indic_b100,"1,7848475782"
1971,NO3-,FRF_TARN,indic_b100,"1,0068649886"
1972,NO3-,FRF_TARN,indic_b100,"0,9179823703"
1973,NO3-,FRF_TARN,indic_b100,"0,9638541439"
1974,NO3-,FRF_TARN,indic_b100,"1,0774011419"
1975,NO3-,FRF_TARN,indic_b100,"0,904796324"
1976,NO3-,FRF_TARN,indic_b100,"1,0137776437"
1977,NO3-,FRF_TARN,indic_b100,"1,1131511899"
1978,NO3-,FRF_TARN,indic_b100,"0,5890856523"
1979,NO3-,FRF_TARN,indic_b100,"1,3767767226"
1980,NO3-,FRF_TARN,indic_b100,"1,3425457173"
1981,NO3-,FRF_TARN,indic_b100,"1,2337427086"
1982,NO3-,FRF_TARN,indic_b100,"1,5385295548"
1983,NO3-,FRF_TARN,indic_b100,"1,4157118708"
1984,NO3-,FRF_TARN,indic_b100,"1,4106308411"
1985,NO3-,FRF_TARN,indic_b100,"1,3219493717"
1986,NO3-,FRF_TARN,indic_b100,"1,7392482833"
1987,NO3-,FRF_TARN,indic_b100,"1,7574730622"
1988,NO3-,FRF_TARN,indic_b100,"1,5913169358"
1989,NO3-,FRF_TARN,indic_b100,"1,350216481"
1990,NO3-,FRF_TARN,indic_b100,"1,217315948"
1991,NO3-,FRF_TARN,indic_b100,"1,3849466975"
1992,NO3-,FRF_TARN,indic_b100,"1,9912008285"
1993,NO3-,FRF_TARN,indic_b100,"1,8732125118"
1994,NO3-,FRF_TARN,indic_b100,"1,8233465958"
1995,NO3-,FRF_TARN,indic_b100,"1,7050877322"
1996,NO3-,FRF_TARN,indic_b100,"1,8001546563"
1997,NO3-,FRF_TARN,indic_b100,"1,580761523"
1998,NO3-,FRF_TARN,indic_b100,"1,8239788259"
1999,NO3-,FRF_TARN,indic_b100,"2,1498992999"
2000,NO3-,FRF_TARN,indic_b100,"2,200597515"
2001,NO3-,FRF_TARN,indic_b100,"1,794883734"
2002,NO3-,FRF_TARN,indic_b100,"1,9521540627"
2003,NO3-,FRF_TARN,indic_b100,"1,68170344"
2004,NO3-,FRF_TARN,indic_b100,"2,2632506722"
2005,NO3-,FRF_TARN,indic_b100,"2,0088179758"
2006,NO3-,FRF_TARN,indic_b100,"2,1221414965"
2007,NO3-,FRF_TARN,indic_b100,"2,1010694219"
2008,NO3-,FRF_TARN,indic_b100,"2,4328414805"
2009,NO3-,FRF_TARN,indic_b100,"2,3434971374"
2010,NO3-,FRF_TARN,indic_b100,"1,7063647534"
2011,NO3-,FRF_TARN,indic_b100,"1,735956211"
2012,NO3-,FRF_TARN,indic_b100,"1,9129555937"
2013,NO3-,FRF_TARN,indic_b100,"2,4826255194"
2014,NO3-,FRF_TARN,indic_b100,"2,1605676552"
2015,NO3-,FRF_TARN,indic_b100,"1,975154673"
2016,NO3-,FRF_TARN,indic_b100,"2,1206741128"
2017,NO3-,FRF_TARN,indic_b100,"1,8670605227"
2018,NO3-,FRF_TARN,indic_b100,"2,1734863008"
1971,NO3-,FRF_ADOU,indic_b100,"0,8791391072"
1972,NO3-,FRF_ADOU,indic_b100,"0,9994682362"
1973,NO3-,FRF_ADOU,indic_b100,1
1974,NO3-,FRF_ADOU,indic_b100,"1,0713601518"
1975,NO3-,FRF_ADOU,indic_b100,"1,0272871806"
1976,NO3-,FRF_ADOU,indic_b100,"1,0916487841"
1977,NO3-,FRF_ADOU,indic_b100,"1,2410139284"
1978,NO3-,FRF_ADOU,indic_b100,"0,7387128682"
1979,NO3-,FRF_ADOU,indic_b100,"1,2910332817"
1980,NO3-,FRF_ADOU,indic_b100,"1,524538401"
1981,NO3-,FRF_ADOU,indic_b100,"1,4688574939"
1982,NO3-,FRF_ADOU,indic_b100,"1,5098423619"
1983,NO3-,FRF_ADOU,indic_b100,"1,4841591918"
1984,NO3-,FRF_ADOU,indic_b100,"1,6709837483"
1985,NO3-,FRF_ADOU,indic_b100,"1,8125"
1986,NO3-,FRF_ADOU,indic_b100,"2,0527068776"
1987,NO3-,FRF_ADOU,indic_b100,"2,0282555283"
1988,NO3-,FRF_ADOU,indic_b100,"2,4350494516"
1989,NO3-,FRF_ADOU,indic_b100,"2,233787417"
1990,NO3-,FRF_ADOU,indic_b100,"2,0457831325"
1991,NO3-,FRF_ADOU,indic_b100,"2,3278343278"
1992,NO3-,FRF_ADOU,indic_b100,"2,3802469136"
1993,NO3-,FRF_ADOU,indic_b100,"2,4332210999"
1994,NO3-,FRF_ADOU,indic_b100,"1,7544452347"
1995,NO3-,FRF_ADOU,indic_b100,"1,6173285199"
1996,NO3-,FRF_ADOU,indic_b100,"2,0953947368"
1997,NO3-,FRF_ADOU,indic_b100,"1,9983619984"
1998,NO3-,FRF_ADOU,indic_b100,"2,135358499"
1999,NO3-,FRF_ADOU,indic_b100,"2,1457821458"
2000,NO3-,FRF_ADOU,indic_b100,"2,2479440789"
2001,NO3-,FRF_ADOU,indic_b100,"1,6858482523"
2002,NO3-,FRF_ADOU,indic_b100,"2,1294021294"
2003,NO3-,FRF_ADOU,indic_b100,"1,9"
2004,NO3-,FRF_ADOU,indic_b100,"1,9916879795"
2005,NO3-,FRF_ADOU,indic_b100,"1,9625"
2006,NO3-,FRF_ADOU,indic_b100,"1,8142857143"
2007,NO3-,FRF_ADOU,indic_b100,"1,9858156028"
2008,NO3-,FRF_ADOU,indic_b100,"1,9388888889"
2009,NO3-,FRF_ADOU,indic_b100,"2,0039853599"
2010,NO3-,FRF_ADOU,indic_b100,"2,0052083333"
2011,NO3-,FRF_ADOU,indic_b100,"1,462585034"
2012,NO3-,FRF_ADOU,indic_b100,"1,7388888889"
2013,NO3-,FRF_ADOU,indic_b100,"1,8018018018"
2014,NO3-,FRF_ADOU,indic_b100,"1,7158333333"
2015,NO3-,FRF_ADOU,indic_b100,"1,5100120337"
2016,NO3-,FRF_ADOU,indic_b100,"1,675"
2017,NO3-,FRF_ADOU,indic_b100,"1,4722222222"
2018,NO3-,FRF_ADOU,indic_b100,"1,7189784357"
1971,DBO5,FRF_CHAR,indic_b100,"0,7133011716"
1972,DBO5,FRF_CHAR,indic_b100,"0,9234502282"
1973,DBO5,FRF_CHAR,indic_b100,"1,4626638902"
1974,DBO5,FRF_CHAR,indic_b100,"0,9414455658"
1975,DBO5,FRF_CHAR,indic_b100,"0,988901174"
1976,DBO5,FRF_CHAR,indic_b100,"0,7219117042"
1977,DBO5,FRF_CHAR,indic_b100,"0,6162964668"
1978,DBO5,FRF_CHAR,indic_b100,"0,5493965759"
1979,DBO5,FRF_CHAR,indic_b100,"0,5704697987"
1980,DBO5,FRF_CHAR,indic_b100,"0,4692700244"
1981,DBO5,FRF_CHAR,indic_b100,"0,6159853554"
1982,DBO5,FRF_CHAR,indic_b100,"0,5625"
1983,DBO5,FRF_CHAR,indic_b100,"0,3976968399"
1984,DBO5,FRF_CHAR,indic_b100,"0,6349731294"
1985,DBO5,FRF_CHAR,indic_b100,"0,5840914134"
1986,DBO5,FRF_CHAR,indic_b100,"0,6135349529"
1987,DBO5,FRF_CHAR,indic_b100,"1,0029598214"
1988,DBO5,FRF_CHAR,indic_b100,"0,7299460403"
1989,DBO5,FRF_CHAR,indic_b100,"0,9135403827"
1990,DBO5,FRF_CHAR,indic_b100,"1,0133984677"
1991,DBO5,FRF_CHAR,indic_b100,"0,9308705657"
1992,DBO5,FRF_CHAR,indic_b100,"0,7481750439"
1993,DBO5,FRF_CHAR,indic_b100,"0,7954545455"
1994,DBO5,FRF_CHAR,indic_b100,"0,8627524611"
1995,DBO5,FRF_CHAR,indic_b100,"0,8936170213"
1996,DBO5,FRF_CHAR,indic_b100,"0,8237186599"
1997,DBO5,FRF_CHAR,indic_b100,"0,7815631263"
1998,DBO5,FRF_CHAR,indic_b100,"0,7363636364"
1999,DBO5,FRF_CHAR,indic_b100,"0,7276595745"
2000,DBO5,FRF_CHAR,indic_b100,"0,4596373991"
2001,DBO5,FRF_CHAR,indic_b100,"0,4412009787"
2002,DBO5,FRF_CHAR,indic_b100,"0,4267244987"
2003,DBO5,FRF_CHAR,indic_b100,"0,3336673347"
2004,DBO5,FRF_CHAR,indic_b100,"0,4289594248"
2005,DBO5,FRF_CHAR,indic_b100,"0,5282323884"
2006,DBO5,FRF_CHAR,indic_b100,"0,4807012987"
2007,DBO5,FRF_CHAR,indic_b100,"0,3505738336"
2008,DBO5,FRF_CHAR,indic_b100,"0,4076764746"
2009,DBO5,FRF_CHAR,indic_b100,"0,4180430187"
2010,DBO5,FRF_CHAR,indic_b100,"0,3841166183"
2011,DBO5,FRF_CHAR,indic_b100,"0,2990008579"
2012,DBO5,FRF_CHAR,indic_b100,"0,3317082518"
2013,DBO5,FRF_CHAR,indic_b100,"0,3228232876"
2014,DBO5,FRF_CHAR,indic_b100,"0,2643373718"
2015,DBO5,FRF_CHAR,indic_b100,"0,3221088346"
2016,DBO5,FRF_CHAR,indic_b100,"0,2967303342"
2017,DBO5,FRF_CHAR,indic_b100,"0,3716845537"
2018,DBO5,FRF_CHAR,indic_b100,"0,3117876084"
1971,DBO5,FRF_LITT,indic_b100,"1,0792004755"
1972,DBO5,FRF_LITT,indic_b100,"0,8246640949"
1973,DBO5,FRF_LITT,indic_b100,"1,1229433272"
1974,DBO5,FRF_LITT,indic_b100,"0,7481098289"
1975,DBO5,FRF_LITT,indic_b100,"0,8790290489"
1976,DBO5,FRF_LITT,indic_b100,"0,9268738574"
1977,DBO5,FRF_LITT,indic_b100,"0,8428438785"
1978,DBO5,FRF_LITT,indic_b100,"0,6458335304"
1979,DBO5,FRF_LITT,indic_b100,"0,6832723949"
1980,DBO5,FRF_LITT,indic_b100,"0,593485305"
1981,DBO5,FRF_LITT,indic_b100,"0,7580580979"
1982,DBO5,FRF_LITT,indic_b100,"0,7333333333"
1983,DBO5,FRF_LITT,indic_b100,"0,8380952381"
1984,DBO5,FRF_LITT,indic_b100,"0,9458128079"
1985,DBO5,FRF_LITT,indic_b100,"1,1231527094"
1986,DBO5,FRF_LITT,indic_b100,"0,9714351005"
1987,DBO5,FRF_LITT,indic_b100,"1,1047619048"
1988,DBO5,FRF_LITT,indic_b100,"0,9090493601"
1989,DBO5,FRF_LITT,indic_b100,"0,9179616088"
1990,DBO5,FRF_LITT,indic_b100,"1,1428571429"
1991,DBO5,FRF_LITT,indic_b100,"0,9536106033"
1992,DBO5,FRF_LITT,indic_b100,"0,7832512315"
1993,DBO5,FRF_LITT,indic_b100,"0,8177477119"
1994,DBO5,FRF_LITT,indic_b100,"0,7985374771"
1995,DBO5,FRF_LITT,indic_b100,"0,842364532"
1996,DBO5,FRF_LITT,indic_b100,"0,6915904936"
1997,DBO5,FRF_LITT,indic_b100,"0,7985374771"
1998,DBO5,FRF_LITT,indic_b100,"0,8769652651"
1999,DBO5,FRF_LITT,indic_b100,"0,6915904936"
2000,DBO5,FRF_LITT,indic_b100,"0,6595063985"
2001,DBO5,FRF_LITT,indic_b100,"0,6119744059"
2002,DBO5,FRF_LITT,indic_b100,"0,8888888889"
2003,DBO5,FRF_LITT,indic_b100,"0,5332272185"
2004,DBO5,FRF_LITT,indic_b100,"0,7619047619"
2005,DBO5,FRF_LITT,indic_b100,"0,8533333333"
2006,DBO5,FRF_LITT,indic_b100,"0,9064039409"
2007,DBO5,FRF_LITT,indic_b100,"0,8296493269"
2008,DBO5,FRF_LITT,indic_b100,"0,5610823717"
2009,DBO5,FRF_LITT,indic_b100,"0,7515996344"
2010,DBO5,FRF_LITT,indic_b100,"0,7365079365"
2011,DBO5,FRF_LITT,indic_b100,"0,5142857143"
2012,DBO5,FRF_LITT,indic_b100,"0,7680063669"
2013,DBO5,FRF_LITT,indic_b100,"0,6063492063"
2014,DBO5,FRF_LITT,indic_b100,"0,6031746032"
2015,DBO5,FRF_LITT,indic_b100,"0,7714285714"
2016,DBO5,FRF_LITT,indic_b100,"0,4735376045"
2017,DBO5,FRF_LITT,indic_b100,"0,5252686033"
2018,DBO5,FRF_LITT,indic_b100,"0,6125145421"
1971,DBO5,FRF_DORD,indic_b100,"0,8629262399"
1972,DBO5,FRF_DORD,indic_b100,"1,0816860465"
1973,DBO5,FRF_DORD,indic_b100,"1,0575636734"
1974,DBO5,FRF_DORD,indic_b100,"0,9507313318"
1975,DBO5,FRF_DORD,indic_b100,1
1976,DBO5,FRF_DORD,indic_b100,"1,0355555556"
1977,DBO5,FRF_DORD,indic_b100,"0,8470819585"
1978,DBO5,FRF_DORD,indic_b100,"1,0150665347"
1979,DBO5,FRF_DORD,indic_b100,"0,6638661021"
1980,DBO5,FRF_DORD,indic_b100,"0,5953956073"
1981,DBO5,FRF_DORD,indic_b100,"0,7620320856"
1982,DBO5,FRF_DORD,indic_b100,"0,7300936573"
1983,DBO5,FRF_DORD,indic_b100,"0,6099585062"
1984,DBO5,FRF_DORD,indic_b100,"0,7572670435"
1985,DBO5,FRF_DORD,indic_b100,"0,8496583302"
1986,DBO5,FRF_DORD,indic_b100,"0,7941176471"
1987,DBO5,FRF_DORD,indic_b100,"1,092"
1988,DBO5,FRF_DORD,indic_b100,"0,7595541401"
1989,DBO5,FRF_DORD,indic_b100,"0,8055555556"
1990,DBO5,FRF_DORD,indic_b100,"0,7246775322"
1991,DBO5,FRF_DORD,indic_b100,"0,9793003783"
1992,DBO5,FRF_DORD,indic_b100,"0,8742038217"
1993,DBO5,FRF_DORD,indic_b100,"0,6581984596"
1994,DBO5,FRF_DORD,indic_b100,"0,6995142262"
1995,DBO5,FRF_DORD,indic_b100,"0,7593360996"
1996,DBO5,FRF_DORD,indic_b100,"0,663064833"
1997,DBO5,FRF_DORD,indic_b100,"0,6799014523"
1998,DBO5,FRF_DORD,indic_b100,"0,6174820635"
1999,DBO5,FRF_DORD,indic_b100,"0,7192123552"
2000,DBO5,FRF_DORD,indic_b100,"0,6259088187"
2001,DBO5,FRF_DORD,indic_b100,"0,6151111111"
2002,DBO5,FRF_DORD,indic_b100,"0,6504974766"
2003,DBO5,FRF_DORD,indic_b100,"0,722820115"
2004,DBO5,FRF_DORD,indic_b100,"0,7180909278"
2005,DBO5,FRF_DORD,indic_b100,"0,7438016529"
2006,DBO5,FRF_DORD,indic_b100,"0,6230769231"
2007,DBO5,FRF_DORD,indic_b100,"0,673566879"
2008,DBO5,FRF_DORD,indic_b100,"0,6563426689"
2009,DBO5,FRF_DORD,indic_b100,"0,7494795281"
2010,DBO5,FRF_DORD,indic_b100,"0,512382579"
2011,DBO5,FRF_DORD,indic_b100,"0,5545286506"
2012,DBO5,FRF_DORD,indic_b100,"0,5268595041"
2013,DBO5,FRF_DORD,indic_b100,"0,6587301587"
2014,DBO5,FRF_DORD,indic_b100,"0,5831960461"
2015,DBO5,FRF_DORD,indic_b100,"0,6084656085"
2016,DBO5,FRF_DORD,indic_b100,"0,4777070064"
2017,DBO5,FRF_DORD,indic_b100,"0,5884955752"
2018,DBO5,FRF_DORD,indic_b100,"0,5141326986"
1971,DBO5,FRF_GARO,indic_b100,"1,2406551143"
1972,DBO5,FRF_GARO,indic_b100,"0,9159270998"
1973,DBO5,FRF_GARO,indic_b100,"1,0293661691"
1974,DBO5,FRF_GARO,indic_b100,"0,842111038"
1975,DBO5,FRF_GARO,indic_b100,1
1976,DBO5,FRF_GARO,indic_b100,"0,905319654"
1977,DBO5,FRF_GARO,indic_b100,"0,6077959436"
1978,DBO5,FRF_GARO,indic_b100,"0,7060666478"
1979,DBO5,FRF_GARO,indic_b100,"0,6798732171"
1980,DBO5,FRF_GARO,indic_b100,"0,4962321643"
1981,DBO5,FRF_GARO,indic_b100,"0,5929377024"
1982,DBO5,FRF_GARO,indic_b100,"0,4724234241"
1983,DBO5,FRF_GARO,indic_b100,"0,6628437424"
1984,DBO5,FRF_GARO,indic_b100,"0,5799123424"
1985,DBO5,FRF_GARO,indic_b100,"0,7593567727"
1986,DBO5,FRF_GARO,indic_b100,"0,6104110378"
1987,DBO5,FRF_GARO,indic_b100,"0,5556062497"
1988,DBO5,FRF_GARO,indic_b100,"0,5066412566"
1989,DBO5,FRF_GARO,indic_b100,"0,616320227"
1990,DBO5,FRF_GARO,indic_b100,"0,5325311915"
1991,DBO5,FRF_GARO,indic_b100,"0,6672146924"
1992,DBO5,FRF_GARO,indic_b100,"0,4216321244"
1993,DBO5,FRF_GARO,indic_b100,"0,4818162573"
1994,DBO5,FRF_GARO,indic_b100,"0,5445231788"
1995,DBO5,FRF_GARO,indic_b100,"0,5370980633"
1996,DBO5,FRF_GARO,indic_b100,"0,4036036036"
1997,DBO5,FRF_GARO,indic_b100,"0,4967822267"
1998,DBO5,FRF_GARO,indic_b100,"0,5351005412"
1999,DBO5,FRF_GARO,indic_b100,"0,5319144051"
2000,DBO5,FRF_GARO,indic_b100,"0,5474076114"
2001,DBO5,FRF_GARO,indic_b100,"0,4798140304"
2002,DBO5,FRF_GARO,indic_b100,"0,4804804805"
2003,DBO5,FRF_GARO,indic_b100,"0,3935165999"
2004,DBO5,FRF_GARO,indic_b100,"0,4183835636"
2005,DBO5,FRF_GARO,indic_b100,"0,4178272981"
2006,DBO5,FRF_GARO,indic_b100,"0,3878116343"
2007,DBO5,FRF_GARO,indic_b100,"0,5303524969"
2008,DBO5,FRF_GARO,indic_b100,"0,3466515849"
2009,DBO5,FRF_GARO,indic_b100,"0,3963682247"
2010,DBO5,FRF_GARO,indic_b100,"0,4231433506"
2011,DBO5,FRF_GARO,indic_b100,"0,3616142126"
2012,DBO5,FRF_GARO,indic_b100,"0,4659395761"
2013,DBO5,FRF_GARO,indic_b100,"0,393140704"
2014,DBO5,FRF_GARO,indic_b100,"0,3371089185"
2015,DBO5,FRF_GARO,indic_b100,"0,4141981996"
2016,DBO5,FRF_GARO,indic_b100,"0,3790277237"
2017,DBO5,FRF_GARO,indic_b100,"0,4067901395"
2018,DBO5,FRF_GARO,indic_b100,"0,4145996678"
1971,DBO5,FRF_LOT,indic_b100,"1,1895415679"
1972,DBO5,FRF_LOT,indic_b100,"1,0506437768"
1973,DBO5,FRF_LOT,indic_b100,"0,96716058"
1974,DBO5,FRF_LOT,indic_b100,"0,8033493015"
1975,DBO5,FRF_LOT,indic_b100,"0,8246121988"
1976,DBO5,FRF_LOT,indic_b100,"1,0704955727"
1977,DBO5,FRF_LOT,indic_b100,"0,5376037679"
1978,DBO5,FRF_LOT,indic_b100,"0,7267483778"
1979,DBO5,FRF_LOT,indic_b100,"0,5505050505"
1980,DBO5,FRF_LOT,indic_b100,"0,4906859027"
1981,DBO5,FRF_LOT,indic_b100,"0,5697251535"
